-5,8.48942e-15
-4.95,1.1736e-13
-4.9,3.10554e-13
-4.85,7.17885e-13
-4.8,1.60006e-12
-4.75,3.49704e-12
-4.7,7.51972e-12
-4.65,1.59212e-11
-4.6,3.32e-11
-4.55,6.81957e-11
-4.5,1.38003e-10
-4.45,2.75167e-10
-4.4,5.4067e-10
-4.35,1.04703e-09
-4.3,1.99863e-09
-4.25,3.7611e-09
-4.2,6.97859e-09
-4.15,1.27688e-08
-4.1,2.30424e-08
-4.05,4.10168e-08
-4,7.20302e-08
-3.95,1.24811e-07
-3.9,2.13421e-07
-3.85,3.60196e-07
-3.8,6.00095e-07
-3.75,9.8707e-07
-3.7,1.60321e-06
-3.65,2.57167e-06
-3.6,4.07464e-06
-3.55,6.37798e-06
-3.5,9.86427e-06
-3.45,1.50766e-05
-3.4,2.27757e-05
-3.35,3.40125e-05
-3.3,5.02198e-05
-3.25,7.33249e-05
-3.2,0.000105887
-3.15,0.000151257
-3.1,0.000213771
-3.05,0.000298958
-3,0.000413786
-2.95,0.000566916
-2.9,0.000768974
-2.85,0.00103283
-2.8,0.00137387
-2.75,0.00181024
-2.7,0.00236305
-2.65,0.00305656
-2.6,0.00391823
-2.55,0.00497876
-2.5,0.00627191
-2.45,0.00783435
-2.4,0.00970521
-2.35,0.0119256
-2.3,0.0145381
-2.25,0.0175858
-2.2,0.0211114
-2.15,0.0251565
-2.1,0.0297603
-2.05,0.0349584
-2,0.0407821
-1.95,0.0472572
-1.9,0.0544026
-1.85,0.0622302
-1.8,0.0707435
-1.75,0.0799373
-1.7,0.0897975
-1.65,0.100301
-1.6,0.111415
-1.55,0.123098
-1.5,0.135302
-1.45,0.147968
-1.4,0.161034
-1.35,0.17443
-1.3,0.188081
-1.25,0.201911
-1.2,0.21584
-1.15,0.229786
-1.1,0.243669
-1.05,0.25741
-1,0.270932
-0.95,0.284159
-0.9,0.297022
-0.85,0.309453
-0.8,0.321392
-0.75,0.332783
-0.7,0.343573
-0.65,0.353716
-0.6,0.363174
-0.55,0.371908
-0.5,0.37989
-0.45,0.387092
-0.4,0.393492
-0.35,0.399071
-0.3,0.403815
-0.25,0.407712
-0.2,0.410752
-0.15,0.412928
-0.1,0.414236
-0.05,0.414672
-9.39526e-15,0.414236
0.05,0.412928
0.1,0.410752
0.15,0.407712
0.2,0.403815
0.25,0.399071
0.3,0.393492
0.35,0.387092
0.4,0.37989
0.45,0.371908
0.5,0.363174
0.55,0.353716
0.6,0.343573
0.65,0.332783
0.7,0.321392
0.75,0.309453
0.8,0.297022
0.85,0.284159
0.9,0.270932
0.95,0.25741
1,0.243669
1.05,0.229786
1.1,0.21584
1.15,0.201911
1.2,0.188081
1.25,0.17443
1.3,0.161034
1.35,0.147968
1.4,0.135302
1.45,0.123098
1.5,0.111415
1.55,0.100301
1.6,0.0897975
1.65,0.0799373
1.7,0.0707435
1.75,0.0622302
1.8,0.0544026
1.85,0.0472572
1.9,0.0407821
1.95,0.0349584
2,0.0297603
2.05,0.0251565
2.1,0.0211114
2.15,0.0175858
2.2,0.0145381
2.25,0.0119256
2.3,0.00970521
2.35,0.00783435
2.4,0.00627191
2.45,0.00497876
2.5,0.00391823
2.55,0.00305656
2.6,0.00236305
2.65,0.00181024
2.7,0.00137387
2.75,0.00103283
2.8,0.000768974
2.85,0.000566916
2.9,0.000413786
2.95,0.000298958
3,0.000213771
3.05,0.000151257
3.1,0.000105887
3.15,7.33249e-05
3.2,5.02198e-05
3.25,3.40125e-05
3.3,2.27757e-05
3.35,1.50766e-05
3.4,9.86427e-06
3.45,6.37798e-06
3.5,4.07464e-06
3.55,2.57167e-06
3.6,1.60321e-06
3.65,9.87071e-07
3.7,6.00095e-07
3.75,3.60197e-07
3.8,2.13423e-07
3.85,1.24814e-07
3.9,7.20359e-08
3.95,4.10266e-08
4,2.30594e-08
4.05,1.27986e-08
4.1,7.0317e-09
4.15,3.8571e-09
4.2,2.17465e-09
4.25,1.37449e-09
4.3,1.15882e-09
4.35,1.45938e-09
4.4,2.4406e-09
4.45,4.61301e-09
4.5,9.14025e-09
4.55,1.85451e-08
4.6,3.82902e-08
4.65,8.03323e-08
4.7,1.71205e-07
4.75,3.7066e-07
4.8,8.15289e-07
4.85,1.82208e-06
4.9,4.13804e-06
4.95,9.55075e-06
5,2.24049e-05
5.05,5.34265e-05
