-5,0.420712
-4.95,0.420712
-4.9,0.420712
-4.85,0.420712
-4.8,0.420712
-4.75,0.420712
-4.7,0.420712
-4.65,0.420712
-4.6,0.420712
-4.55,0.420712
-4.5,0.420712
-4.45,0.420712
-4.4,0.420712
-4.35,0.420712
-4.3,0.420712
-4.25,0.420712
-4.2,0.420712
-4.15,0.420712
-4.1,0.420712
-4.05,0.420712
-4,0.420712
-3.95,0.420712
-3.9,0.420712
-3.85,0.420712
-3.8,0.420713
-3.75,0.420713
-3.7,0.420714
-3.65,0.420714
-3.6,0.420716
-3.55,0.420718
-3.5,0.420722
-3.45,0.420727
-3.4,0.420735
-3.35,0.420746
-3.3,0.420762
-3.25,0.420785
-3.2,0.420818
-3.15,0.420863
-3.1,0.420926
-3.05,0.421011
-3,0.421126
-2.95,0.421279
-2.9,0.421481
-2.85,0.421745
-2.8,0.422086
-2.75,0.422522
-2.7,0.423075
-2.65,0.423768
-2.6,0.42463
-2.55,0.425691
-2.5,0.426984
-2.45,0.428546
-2.4,0.430417
-2.35,0.432638
-2.3,0.43525
-2.25,0.438298
-2.2,0.441823
-2.15,0.445868
-2.1,0.450472
-2.05,0.45567
-2,0.461494
-1.95,0.467969
-1.9,0.475115
-1.85,0.482942
-1.8,0.491455
-1.75,0.500649
-1.7,0.510509
-1.65,0.521013
-1.6,0.532127
-1.55,0.54381
-1.5,0.556014
-1.45,0.56868
-1.4,0.581746
-1.35,0.595142
-1.3,0.608793
-1.25,0.622623
-1.2,0.636551
-1.15,0.650498
-1.1,0.664381
-1.05,0.678122
-1,0.691644
-0.95,0.704871
-0.9,0.717734
-0.85,0.730165
-0.8,0.742104
-0.75,0.753494
-0.7,0.764284
-0.65,0.774428
-0.6,0.783886
-0.55,0.79262
-0.5,0.800602
-0.45,0.807804
-0.4,0.814204
-0.35,0.819783
-0.3,0.824527
-0.25,0.828424
-0.2,0.831464
-0.15,0.83364
-0.1,0.834947
-0.05,0.835384
-9.39526e-15,0.834947
0.05,0.83364
0.1,0.831464
0.15,0.828424
0.2,0.824527
0.25,0.819783
0.3,0.814204
0.35,0.807804
0.4,0.800602
0.45,0.79262
0.5,0.783886
0.55,0.774428
0.6,0.764284
0.65,0.753494
0.7,0.742104
0.75,0.730165
0.8,0.717734
0.85,0.704871
0.9,0.691644
0.95,0.678122
1,0.664381
1.05,0.650498
1.1,0.636551
1.15,0.622623
1.2,0.608793
1.25,0.595142
1.3,0.581746
1.35,0.56868
1.4,0.556014
1.45,0.54381
1.5,0.532127
1.55,0.521013
1.6,0.510509
1.65,0.500649
1.7,0.491455
1.75,0.482942
1.8,0.475115
1.85,0.467969
1.9,0.461494
1.95,0.45567
2,0.450472
2.05,0.445868
2.1,0.441823
2.15,0.438298
2.2,0.43525
2.25,0.432638
2.3,0.430417
2.35,0.428546
2.4,0.426984
2.45,0.425691
2.5,0.42463
2.55,0.423768
2.6,0.423075
2.65,0.422522
2.7,0.422086
2.75,0.421745
2.8,0.421481
2.85,0.421279
2.9,0.421126
2.95,0.421011
3,0.420926
3.05,0.420863
3.1,0.420818
3.15,0.420785
3.2,0.420762
3.25,0.420746
3.3,0.420735
3.35,0.420727
3.4,0.420722
3.45,0.420718
3.5,0.420716
3.55,0.420714
3.6,0.420714
3.65,0.420713
3.7,0.420713
3.75,0.420712
3.8,0.420712
3.85,0.420712
3.9,0.420712
3.95,0.420712
4,0.420712
4.05,0.420712
4.1,0.420712
4.15,0.420712
4.2,0.420712
4.25,0.420712
4.3,0.420712
4.35,0.420712
4.4,0.420712
4.45,0.420712
4.5,0.420712
4.55,0.420712
4.6,0.420712
4.65,0.420712
4.7,0.420712
4.75,0.420712
4.8,0.420713
4.85,0.420714
4.9,0.420716
4.95,0.420721
5,0.420734
5.05,0.420765
