-5,2.95654
-4.95,2.95654
-4.9,2.95654
-4.85,2.95654
-4.8,2.95654
-4.75,2.95654
-4.7,2.95654
-4.65,2.95654
-4.6,2.95654
-4.55,2.95654
-4.5,2.95654
-4.45,2.95654
-4.4,2.95654
-4.35,2.95654
-4.3,2.95654
-4.25,2.95654
-4.2,2.95654
-4.15,2.95654
-4.1,2.95654
-4.05,2.95654
-4,2.95654
-3.95,2.95654
-3.9,2.95654
-3.85,2.95654
-3.8,2.95654
-3.75,2.95654
-3.7,2.95655
-3.65,2.95656
-3.6,2.95657
-3.55,2.95659
-3.5,2.95662
-3.45,2.95666
-3.4,2.95673
-3.35,2.95682
-3.3,2.95694
-3.25,2.95712
-3.2,2.95737
-3.15,2.9577
-3.1,2.95816
-3.05,2.95876
-3,2.95956
-2.95,2.9606
-2.9,2.96194
-2.85,2.96364
-2.8,2.96578
-2.75,2.96845
-2.7,2.97174
-2.65,2.97573
-2.6,2.98054
-2.55,2.98626
-2.5,2.993
-2.45,3.00084
-2.4,3.00986
-2.35,3.02012
-2.3,3.03167
-2.25,3.04452
-2.2,3.05864
-2.15,3.07398
-2.1,3.09044
-2.05,3.10787
-2,3.1261
-1.95,3.14488
-1.9,3.16395
-1.85,3.18298
-1.8,3.20164
-1.75,3.21956
-1.7,3.23632
-1.65,3.25155
-1.6,3.26483
-1.55,3.27578
-1.5,3.28403
-1.45,3.28925
-1.4,3.29114
-1.35,3.28948
-1.3,3.28409
-1.25,3.27485
-1.2,3.26174
-1.15,3.24477
-1.1,3.22408
-1.05,3.19984
-1,3.1723
-0.95,3.1418
-0.9,3.1087
-0.85,3.07346
-0.8,3.03655
-0.75,2.99849
-0.7,2.95982
-0.65,2.9211
-0.6,2.8829
-0.55,2.84578
-0.5,2.81029
-0.45,2.77696
-0.4,2.74627
-0.35,2.71868
-0.3,2.69462
-0.25,2.67442
-0.2,2.65839
-0.15,2.64677
-0.1,2.63972
-0.05,2.63736
-9.39526e-15,2.63972
0.05,2.64677
0.1,2.65839
0.15,2.67442
0.2,2.69462
0.25,2.71868
0.3,2.74627
0.35,2.77696
0.4,2.81029
0.45,2.84578
0.5,2.8829
0.55,2.9211
0.6,2.95982
0.65,2.99849
0.7,3.03655
0.75,3.07346
0.8,3.1087
0.85,3.1418
0.9,3.1723
0.95,3.19984
1,3.22408
1.05,3.24477
1.1,3.26174
1.15,3.27485
1.2,3.28409
1.25,3.28948
1.3,3.29114
1.35,3.28925
1.4,3.28403
1.45,3.27578
1.5,3.26483
1.55,3.25155
1.6,3.23632
1.65,3.21956
1.7,3.20164
1.75,3.18298
1.8,3.16395
1.85,3.14488
1.9,3.1261
1.95,3.10787
2,3.09044
2.05,3.07398
2.1,3.05864
2.15,3.04452
2.2,3.03167
2.25,3.02012
2.3,3.00986
2.35,3.00084
2.4,2.993
2.45,2.98626
2.5,2.98054
2.55,2.97573
2.6,2.97174
2.65,2.96845
2.7,2.96578
2.75,2.96364
2.8,2.96194
2.85,2.9606
2.9,2.95956
2.95,2.95876
3,2.95816
3.05,2.9577
3.1,2.95737
3.15,2.95712
3.2,2.95694
3.25,2.95682
3.3,2.95673
3.35,2.95666
3.4,2.95662
3.45,2.95659
3.5,2.95657
3.55,2.95656
3.6,2.95655
3.65,2.95654
3.7,2.95654
3.75,2.95654
3.8,2.95654
3.85,2.95654
3.9,2.95654
3.95,2.95654
4,2.95654
4.05,2.95654
4.1,2.95654
4.15,2.95654
4.2,2.95654
4.25,2.95654
4.3,2.95654
4.35,2.95654
4.4,2.95654
4.45,2.95654
4.5,2.95654
4.55,2.95654
4.6,2.95654
4.65,2.95654
4.7,2.95653
4.75,2.95653
4.8,2.95653
4.85,2.95653
4.9,2.95651
4.95,2.95649
5,2.95642
5.05,2.95627
