-5,8.41123
-4.95,8.41123
-4.9,8.41123
-4.85,8.41123
-4.8,8.41123
-4.75,8.41123
-4.7,8.41123
-4.65,8.41123
-4.6,8.41123
-4.55,8.41123
-4.5,8.41123
-4.45,8.41123
-4.4,8.41123
-4.35,8.41123
-4.3,8.41123
-4.25,8.41124
-4.2,8.41124
-4.15,8.41124
-4.1,8.41124
-4.05,8.41124
-4,8.41125
-3.95,8.41125
-3.9,8.41127
-3.85,8.41128
-3.8,8.41131
-3.75,8.41136
-3.7,8.41143
-3.65,8.41154
-3.6,8.4117
-3.55,8.41193
-3.5,8.41226
-3.45,8.41273
-3.4,8.41339
-3.35,8.4143
-3.3,8.41554
-3.25,8.41719
-3.2,8.41937
-3.15,8.42221
-3.1,8.42586
-3.05,8.43048
-3,8.43623
-2.95,8.4433
-2.9,8.45185
-2.85,8.46205
-2.8,8.47402
-2.75,8.48783
-2.7,8.50351
-2.65,8.52099
-2.6,8.54013
-2.55,8.56066
-2.5,8.58221
-2.45,8.60426
-2.4,8.6262
-2.35,8.6473
-2.3,8.66672
-2.25,8.68359
-2.2,8.69697
-2.15,8.70597
-2.1,8.70974
-2.05,8.70755
-2,8.69882
-1.95,8.68319
-1.9,8.66056
-1.85,8.63109
-1.8,8.59526
-1.75,8.55385
-1.7,8.50792
-1.65,8.45883
-1.6,8.40813
-1.55,8.35753
-1.5,8.30886
-1.45,8.26392
-1.4,8.22447
-1.35,8.1921
-1.3,8.16817
-1.25,8.15371
-1.2,8.14942
-1.15,8.15556
-1.1,8.17199
-1.05,8.19812
-1,8.23295
-0.95,8.27509
-0.9,8.32285
-0.85,8.37426
-0.8,8.42721
-0.75,8.4795
-0.7,8.52893
-0.65,8.57344
-0.6,8.61116
-0.55,8.64049
-0.5,8.6602
-0.45,8.66945
-0.4,8.66784
-0.35,8.65546
-0.3,8.6328
-0.25,8.60082
-0.2,8.56088
-0.15,8.51463
-0.1,8.46404
-0.05,8.41123
-9.39526e-15,8.35842
0.05,8.30783
0.1,8.26159
0.15,8.22165
0.2,8.18967
0.25,8.16701
0.3,8.15462
0.35,8.15302
0.4,8.16227
0.45,8.18198
0.5,8.21131
0.55,8.24902
0.6,8.29354
0.65,8.34297
0.7,8.39526
0.75,8.44821
0.8,8.49962
0.85,8.54738
0.9,8.58952
0.95,8.62435
1,8.65047
1.05,8.6669
1.1,8.67305
1.15,8.66876
1.2,8.6543
1.25,8.63037
1.3,8.598
1.35,8.55855
1.4,8.51361
1.45,8.46493
1.5,8.41434
1.55,8.36364
1.6,8.31454
1.65,8.26862
1.7,8.22721
1.75,8.19138
1.8,8.16191
1.85,8.13928
1.9,8.12365
1.95,8.11492
2,8.11273
2.05,8.1165
2.1,8.1255
2.15,8.13888
2.2,8.15575
2.25,8.17517
2.3,8.19627
2.35,8.21821
2.4,8.24026
2.45,8.2618
2.5,8.28234
2.55,8.30148
2.6,8.31896
2.65,8.33464
2.7,8.34845
2.75,8.36042
2.8,8.37061
2.85,8.37917
2.9,8.38624
2.95,8.39199
3,8.39661
3.05,8.40025
3.1,8.4031
3.15,8.40528
3.2,8.40693
3.25,8.40817
3.3,8.40907
3.35,8.40973
3.4,8.41021
3.45,8.41054
3.5,8.41077
3.55,8.41093
3.6,8.41104
3.65,8.41111
3.7,8.41115
3.75,8.41118
3.8,8.4112
3.85,8.41122
3.9,8.41122
3.95,8.41123
4,8.41123
4.05,8.41123
4.1,8.41123
4.15,8.41123
4.2,8.41123
4.25,8.41123
4.3,8.41123
4.35,8.41123
4.4,8.41123
4.45,8.41123
4.5,8.41123
4.55,8.41123
4.6,8.41123
4.65,8.41123
4.7,8.41123
4.75,8.41123
4.8,8.41123
4.85,8.41123
4.9,8.41123
4.95,8.41123
5,8.41124
5.05,8.41124
