-5,6.44333
-4.95,6.44333
-4.9,6.44333
-4.85,6.44333
-4.8,6.44333
-4.75,6.44333
-4.7,6.44333
-4.65,6.44333
-4.6,6.44333
-4.55,6.44333
-4.5,6.44333
-4.45,6.44333
-4.4,6.44333
-4.35,6.44333
-4.3,6.44333
-4.25,6.44333
-4.2,6.44333
-4.15,6.44333
-4.1,6.44333
-4.05,6.44333
-4,6.44334
-3.95,6.44334
-3.9,6.44334
-3.85,6.44335
-3.8,6.44337
-3.75,6.44339
-3.7,6.44342
-3.65,6.44347
-3.6,6.44354
-3.55,6.44365
-3.5,6.44381
-3.45,6.44404
-3.4,6.44436
-3.35,6.44481
-3.3,6.44544
-3.25,6.44629
-3.2,6.44743
-3.15,6.44895
-3.1,6.45094
-3.05,6.4535
-3,6.45676
-2.95,6.46087
-2.9,6.46595
-2.85,6.47218
-2.8,6.47969
-2.75,6.48863
-2.7,6.49912
-2.65,6.51126
-2.6,6.52508
-2.55,6.54059
-2.5,6.55772
-2.45,6.57631
-2.4,6.59614
-2.35,6.61686
-2.3,6.63807
-2.25,6.65924
-2.2,6.67978
-2.15,6.69901
-2.1,6.71623
-2.05,6.73067
-2,6.74161
-1.95,6.74833
-1.9,6.75019
-1.85,6.74665
-1.8,6.73733
-1.75,6.72198
-1.7,6.70056
-1.65,6.67324
-1.6,6.64039
-1.55,6.60262
-1.5,6.56073
-1.45,6.5157
-1.4,6.46868
-1.35,6.42096
-1.3,6.37388
-1.25,6.32882
-1.2,6.28715
-1.15,6.25018
-1.1,6.21907
-1.05,6.19485
-1,6.17832
-0.95,6.17006
-0.9,6.17038
-0.85,6.17932
-0.8,6.19662
-0.75,6.22178
-0.7,6.25401
-0.65,6.29229
-0.6,6.33542
-0.55,6.38201
-0.5,6.43057
-0.45,6.47954
-0.4,6.52735
-0.35,6.57245
-0.3,6.61339
-0.25,6.64886
-0.2,6.6777
-0.15,6.69899
-0.1,6.71205
-0.05,6.71645
-9.39526e-15,6.71205
0.05,6.69899
0.1,6.6777
0.15,6.64886
0.2,6.61339
0.25,6.57245
0.3,6.52735
0.35,6.47954
0.4,6.43057
0.45,6.38201
0.5,6.33542
0.55,6.29229
0.6,6.25401
0.65,6.22178
0.7,6.19662
0.75,6.17932
0.8,6.17038
0.85,6.17006
0.9,6.17832
0.95,6.19485
1,6.21907
1.05,6.25018
1.1,6.28715
1.15,6.32882
1.2,6.37388
1.25,6.42096
1.3,6.46868
1.35,6.5157
1.4,6.56073
1.45,6.60262
1.5,6.64039
1.55,6.67324
1.6,6.70056
1.65,6.72198
1.7,6.73733
1.75,6.74665
1.8,6.75019
1.85,6.74833
1.9,6.74161
1.95,6.73067
2,6.71623
2.05,6.69901
2.1,6.67978
2.15,6.65924
2.2,6.63807
2.25,6.61686
2.3,6.59614
2.35,6.57631
2.4,6.55772
2.45,6.54059
2.5,6.52508
2.55,6.51126
2.6,6.49912
2.65,6.48863
2.7,6.47969
2.75,6.47218
2.8,6.46595
2.85,6.46087
2.9,6.45676
2.95,6.4535
3,6.45094
3.05,6.44895
3.1,6.44743
3.15,6.44629
3.2,6.44544
3.25,6.44481
3.3,6.44436
3.35,6.44404
3.4,6.44381
3.45,6.44365
3.5,6.44354
3.55,6.44347
3.6,6.44342
3.65,6.44339
3.7,6.44337
3.75,6.44335
3.8,6.44334
3.85,6.44334
3.9,6.44334
3.95,6.44333
4,6.44333
4.05,6.44333
4.1,6.44333
4.15,6.44333
4.2,6.44333
4.25,6.44333
4.3,6.44333
4.35,6.44333
4.4,6.44333
4.45,6.44333
4.5,6.44333
4.55,6.44333
4.6,6.44333
4.65,6.44333
4.7,6.44333
4.75,6.44333
4.8,6.44333
4.85,6.44333
4.9,6.44333
4.95,6.44334
5,6.44334
5.05,6.44336
